Structure: player,piece name,x,y,rotation,flip


Game 1 with players: R AB_1 AB_2 AB_2
YELLOW,Z5,17,3,1,1
GREEN,l4,19,5,3,0
BLUE,L4,12,9,3,0
RED,line3,5,10,1,0
YELLOW,z4,15,5,0,0
GREEN,L4,6,19,2,0
BLUE,twoPiece,9,9,0,0
RED,twoPiece,0,2,0,0
YELLOW,t4,6,15,1,0
GREEN,twoPiece,16,7,0,0
BLUE,singleSquare,10,7,0,0
RED,singleSquare,2,8,0,0
YELLOW,3corner,7,6,1,1
GREEN,singleSquare,0,8,0,0
YELLOW,twoPiece,2,12,3,0
YELLOW,L4,0,12,3,1
YELLOW,singleSquare,0,9,0,0

Game 40 with players: AB_2 R AB_3 AB_2
RED,z5,18,1,2,1
YELLOW,cube,0,0,0,0
GREEN,chunky5,0,18,3,1
BLUE,L5tall,18,18,1,0
RED,C5,14,3,1,0
YELLOW,L5,2,2,0,0
GREEN,-L,3,18,0,1
BLUE,Z5,17,14,0,1
RED,line5,11,1,0,0
YELLOW,T5,1,6,1,0
GREEN,line5,1,14,1,0
BLUE,line5,13,14,0,0
RED,-L,7,1,0,0
YELLOW,3corner,2,9,2,1
GREEN,L5tall,0,9,3,1
BLUE,-L,9,12,2,1
RED,L5tall,3,0,0,0
YELLOW,tree5,4,12,3,0
GREEN,z5,3,8,2,0
BLUE,z5,5,13,0,1
RED,chunky5,0,3,1,0
YELLOW,chunky5,5,7,2,1
GREEN,T5,4,4,0,0
BLUE,chunky5,2,15,3,1
RED,T5,6,4,1,0
YELLOW,twoPiece,8,5,0,1
GREEN,C5,5,15,0,0
BLUE,T5,5,17,0,0
RED,L5,7,6,0,0
YELLOW,Z5,6,10,2,0
GREEN,L5,7,17,0,0
BLUE,C5,8,15,0,0
RED,M5,8,9,0,1
YELLOW,z5,11,4,2,1
GREEN,M5,10,18,0,1
BLUE,L5,10,8,0,0
RED,X5,12,5,0,0
YELLOW,L4,9,2,0,0
GREEN,X5,13,16,0,0
BLUE,M5,12,10,0,1
RED,tree5,14,7,0,1
YELLOW,singleSquare,5,1,0,1
GREEN,tree5,8,14,2,0
BLUE,X5,15,11,0,0
RED,Z5,17,4,0,0
GREEN,Z5,12,12,1,0
BLUE,tree5,15,17,1,0
RED,l4,16,9,0,0
GREEN,cube,2,10,0,0
BLUE,l4,19,10,3,0
RED,t4,19,7,1,1
GREEN,L4,6,12,2,1
BLUE,L4,17,7,1,0
RED,line3,19,3,1,0
GREEN,line3,13,19,0,0
BLUE,z4,15,5,0,1
RED,twoPiece,9,3,0,0
GREEN,twoPiece,3,13,3,0
BLUE,3corner,8,7,0,0
RED,singleSquare,5,2,0,0
GREEN,singleSquare,2,5,0,0
BLUE,twoPiece,10,5,3,0
BLUE,singleSquare,1,17,0,0
BLUE,line3,0,15,1,0

Game 41 with players: AB_2 AB_0 AB_3 AB_1
RED,L5tall,18,0,0,1
YELLOW,line5,2,0,0,1
GREEN,T5,1,19,2,0
BLUE,T5,18,19,2,0
RED,chunky5,14,2,2,1
YELLOW,M5,5,2,2,1
GREEN,L5tall,5,18,0,1
BLUE,line5,14,18,0,0
RED,line5,10,1,0,0
YELLOW,-L,2,3,2,1
GREEN,line5,0,14,1,0
BLUE,-L,10,16,2,1
RED,-L,6,3,0,0
YELLOW,L5tall,0,6,1,0
GREEN,-L,1,10,0,0
BLUE,L5tall,6,15,0,0
RED,z5,3,5,0,1
YELLOW,z5,3,7,0,1
GREEN,z5,2,12,1,0
BLUE,z5,2,17,2,0
RED,T5,6,7,1,0
YELLOW,chunky5,4,10,1,0
GREEN,chunky5,4,14,1,0
BLUE,chunky5,7,17,0,0
RED,C5,7,10,1,0
YELLOW,T5,6,12,0,0
GREEN,singleSquare,0,8,0,0
BLUE,C5,10,13,0,0
RED,L5,8,3,0,0
YELLOW,l4,8,0,0,0
BLUE,L5,12,10,0,0
RED,M5,10,5,0,1
YELLOW,twoPiece,8,13,3,0
BLUE,M5,10,8,0,0
RED,X5,12,7,0,0
YELLOW,C5,9,11,1,0
BLUE,X5,13,15,0,0
RED,tree5,14,5,0,1
YELLOW,singleSquare,0,2,0,0
BLUE,tree5,15,7,1,0
RED,Z5,17,7,0,1
BLUE,Z5,15,12,0,1
RED,l4,17,3,0,0
BLUE,l4,17,13,3,0
RED,cube,18,9,0,0
BLUE,L4,7,5,1,0
RED,3corner,14,9,1,1
BLUE,line3,3,14,1,0
RED,twoPiece,1,4,3,0
BLUE,3corner,9,4,0,0
RED,singleSquare,0,3,0,0
BLUE,cube,11,2,0,0
RED,L4,2,1,0,0
BLUE,z4,14,3,0,1
BLUE,t4,13,0,0,0
BLUE,twoPiece,0,17,3,0
BLUE,singleSquare,4,12,0,0

Game 42 with players: AB_3 AB_0 AB_2 AB_2
RED,z5,18,1,2,1
YELLOW,chunky5,1,0,0,1
GREEN,tree5,2,19,2,1
BLUE,L5,19,19,1,1
RED,tree5,15,3,2,0
YELLOW,M5,4,2,0,0
GREEN,L5,5,17,1,1
BLUE,X5,15,18,0,0
RED,line5,11,2,0,0
YELLOW,line5,2,5,1,0
GREEN,line5,1,15,1,0
BLUE,line5,11,17,0,0
RED,-L,7,1,0,1
YELLOW,-L,1,9,0,1
GREEN,-L,2,11,0,0
BLUE,-L,7,15,2,1
RED,L5tall,5,4,2,0
YELLOW,L5tall,4,7,1,1
GREEN,L5tall,4,12,3,1
BLUE,L5tall,5,18,2,0
RED,chunky5,7,6,1,0
YELLOW,z5,5,9,0,1
GREEN,z5,6,12,1,0
BLUE,z5,2,15,1,0
RED,T5,8,9,1,0
YELLOW,tree5,0,12,1,0
GREEN,chunky5,8,14,1,0
BLUE,chunky5,10,15,2,1
RED,C5,10,11,0,0
YELLOW,L4,3,12,1,1
GREEN,l4,10,16,0,0
BLUE,T5,12,12,1,0
RED,L5,11,4,0,0
YELLOW,z4,5,0,0,0
GREEN,T5,8,18,1,0
BLUE,C5,11,9,1,1
RED,M5,13,6,0,1
YELLOW,singleSquare,6,11,0,0
GREEN,C5,13,14,1,0
BLUE,M5,9,6,0,1
RED,X5,13,10,0,0
YELLOW,line3,5,13,1,0
GREEN,M5,15,12,2,0
BLUE,tree5,9,3,0,0
RED,Z5,16,6,0,1
YELLOW,3corner,4,16,1,1
GREEN,X5,16,9,0,0
BLUE,Z5,6,7,0,0
RED,l4,10,0,0,0
GREEN,Z5,13,8,1,0
BLUE,l4,11,19,0,0
RED,cube,18,6,0,0
GREEN,cube,17,14,0,0
BLUE,L4,0,17,1,0
RED,L4,19,3,1,1
GREEN,L4,15,5,3,0
BLUE,z4,15,14,3,1
RED,3corner,14,0,0,0
GREEN,z4,16,16,0,0
BLUE,cube,17,12,0,0
RED,singleSquare,5,2,0,0
GREEN,t4,18,11,2,0
BLUE,twoPiece,17,16,0,0
GREEN,line3,12,3,0,0
BLUE,singleSquare,6,2,0,0
GREEN,3corner,12,5,0,0
GREEN,twoPiece,0,9,3,0
GREEN,singleSquare,4,9,0,0

Game 43 with players: AB_1 AB_0 AB_1 AB_0
RED,T5,19,1,1,1
YELLOW,M5,1,1,0,0
GREEN,T5,1,19,2,1
BLUE,Z5,18,18,2,0
RED,-L,17,4,1,1
YELLOW,L5tall,3,5,1,0
GREEN,Z5,4,18,3,1
BLUE,chunky5,15,18,0,0
RED,line5,13,3,0,0
YELLOW,line5,0,5,1,0
GREEN,line5,0,14,1,0
BLUE,line5,11,17,0,0
RED,L5tall,8,2,0,0
YELLOW,-L,1,9,0,0
GREEN,-L,2,10,2,0
BLUE,-L,7,15,2,1
RED,z5,4,1,0,1
YELLOW,z5,4,8,0,1
GREEN,L5tall,2,14,3,1
BLUE,L5tall,4,13,1,0
RED,chunky5,1,4,1,0
YELLOW,chunky5,5,4,1,0
GREEN,z5,2,7,3,1
BLUE,z5,4,17,2,0
RED,C5,8,5,1,0
YELLOW,T5,5,11,1,0
GREEN,singleSquare,0,10,0,0
BLUE,T5,8,12,1,0
RED,L5,7,7,0,1
YELLOW,C5,8,9,1,0
BLUE,C5,10,14,0,0
RED,M5,11,6,0,1
YELLOW,L5,12,9,0,1
BLUE,L5,14,13,0,1
RED,X5,13,8,0,0
YELLOW,tree5,3,0,0,1
BLUE,M5,14,11,2,0
RED,tree5,11,0,0,0
YELLOW,L4,10,13,2,0
BLUE,X5,16,9,0,0
RED,Z5,15,6,0,0
YELLOW,Z5,12,15,0,1
BLUE,tree5,7,19,2,0
RED,l4,18,7,3,0
YELLOW,3corner,6,13,0,0
BLUE,l4,16,14,3,0
RED,L4,14,1,2,0
YELLOW,z4,5,15,0,0
BLUE,cube,17,11,0,0
RED,line3,19,11,1,0
YELLOW,twoPiece,6,6,0,0
BLUE,L4,19,14,1,1
RED,cube,17,13,0,0
YELLOW,singleSquare,0,11,0,0
BLUE,z4,6,9,0,0
RED,twoPiece,16,11,3,0
YELLOW,l4,1,13,3,0
BLUE,line3,12,19,0,0
RED,singleSquare,0,2,0,0
BLUE,3corner,11,10,0,1
BLUE,twoPiece,2,17,3,0
BLUE,singleSquare,1,16,0,0

Game 44 with players: AB_0 AB_2 AB_1 AB_0
RED,tree5,17,0,0,1
YELLOW,chunky5,1,1,2,0
GREEN,line5,2,19,2,0
BLUE,C5,18,18,0,0
RED,C5,15,3,2,0
YELLOW,z5,5,0,0,0
GREEN,M5,5,18,2,0
BLUE,chunky5,16,16,1,0
RED,line5,11,1,0,0
YELLOW,line5,3,4,1,0
GREEN,-L,2,15,2,1
BLUE,line5,13,14,0,0
RED,-L,7,2,2,0
YELLOW,-L,1,6,2,1
GREEN,L5tall,0,12,1,0
BLUE,-L,9,12,2,1
RED,L5tall,4,3,1,0
YELLOW,L5tall,1,9,2,1
GREEN,z5,2,12,3,1
BLUE,L5tall,5,11,0,0
RED,z5,5,6,1,0
YELLOW,L5,6,10,1,1
GREEN,chunky5,5,14,0,0
BLUE,z5,7,9,3,1
RED,chunky5,8,5,1,0
YELLOW,tree5,8,0,0,1
GREEN,T5,8,16,0,0
BLUE,T5,9,7,1,0
RED,T5,11,3,0,0
YELLOW,l4,10,2,0,0
GREEN,C5,10,18,1,0
BLUE,L5,7,13,0,1
RED,L5,12,6,0,0
YELLOW,T5,13,4,1,0
GREEN,L5,14,16,0,1
BLUE,M5,6,17,2,0
RED,M5,11,9,0,0
YELLOW,C5,16,6,1,0
GREEN,Z5,9,14,1,1
BLUE,X5,16,12,0,0
RED,X5,13,12,0,0
YELLOW,M5,14,8,2,0
GREEN,L4,11,12,1,0
BLUE,tree5,17,9,0,1
RED,Z5,18,3,0,1
YELLOW,L4,19,5,1,1
GREEN,line3,6,12,0,0
BLUE,cube,18,13,0,0
RED,L4,15,10,2,1
YELLOW,3corner,0,3,0,0
GREEN,3corner,0,17,1,0
BLUE,L4,9,18,1,1
RED,z4,18,10,0,1
YELLOW,twoPiece,4,7,3,0
GREEN,twoPiece,9,10,0,0
BLUE,3corner,3,15,1,0
RED,twoPiece,10,11,3,0
YELLOW,singleSquare,3,11,0,0
GREEN,singleSquare,8,11,0,0
BLUE,twoPiece,10,4,3,0
RED,singleSquare,4,9,0,0
BLUE,singleSquare,2,13,0,0
RED,line3,2,8,0,0
BLUE,line3,1,11,1,0

Game 45 with players: AB_0 AB_3 AB_3 R
RED,L5tall,17,0,0,0
YELLOW,line5,0,2,3,1
GREEN,L5,0,17,3,1
BLUE,C5,18,19,2,0
RED,chunky5,15,3,3,1
YELLOW,L5tall,2,5,0,0
GREEN,tree5,3,14,1,1
BLUE,t4,18,16,0,1
RED,line5,12,1,0,0
YELLOW,-L,1,8,1,0
GREEN,line5,4,10,1,0
BLUE,X5,16,14,2,1
RED,-L,8,1,0,0
YELLOW,z5,0,12,3,1
GREEN,-L,4,18,0,0
BLUE,line3,13,13,0,1
RED,z5,4,0,0,1
YELLOW,chunky5,0,15,3,1
GREEN,L5tall,4,6,0,0
BLUE,twoPiece,10,12,2,1
RED,T5,2,3,1,0
YELLOW,T5,5,2,0,0
GREEN,z5,5,13,1,0
BLUE,z4,16,11,3,0
RED,C5,6,4,1,0
YELLOW,tree5,3,10,1,1
GREEN,chunky5,7,8,1,0
BLUE,Z5,12,10,0,0
RED,L5,9,3,0,0
YELLOW,l4,4,14,3,0
GREEN,T5,7,15,1,0
BLUE,L5,11,14,0,1
RED,M5,10,6,0,1
YELLOW,C5,6,11,0,0
GREEN,C5,7,18,0,0
BLUE,z5,13,6,1,1
RED,X5,17,6,0,0
YELLOW,L5,10,10,1,1
GREEN,M5,9,12,2,1
BLUE,line5,15,7,3,0
RED,tree5,18,9,1,0
YELLOW,3corner,12,7,0,1
GREEN,X5,10,17,0,0
BLUE,singleSquare,17,9,2,1
RED,Z5,18,3,0,0
YELLOW,cube,13,9,0,0
GREEN,Z5,13,15,0,1
BLUE,chunky5,13,18,1,1
RED,l4,14,6,3,0
YELLOW,singleSquare,3,17,0,0
GREEN,l4,15,16,3,0
BLUE,L5tall,19,12,1,1
RED,3corner,1,0,0,0
YELLOW,z4,2,18,0,0
GREEN,z4,1,11,3,1
BLUE,L4,13,3,0,1
RED,twoPiece,12,4,0,0
GREEN,twoPiece,10,13,0,0
BLUE,3corner,10,4,0,0
RED,singleSquare,8,6,0,0
GREEN,L4,13,12,2,0
GREEN,singleSquare,0,9,0,0

Game 46 with players: AB_1 AB_2 AB_2 AB_2
RED,L5tall,18,0,0,1
YELLOW,T5,1,0,0,1
GREEN,C5,0,18,1,0
BLUE,line5,17,19,2,1
RED,Z5,15,2,0,0
YELLOW,line5,4,3,2,0
GREEN,tree5,4,18,2,1
BLUE,X5,13,18,2,1
RED,line5,11,0,0,0
YELLOW,-L,1,5,0,1
GREEN,line5,2,14,1,0
BLUE,-L,10,16,2,1
RED,-L,7,1,0,1
YELLOW,L5tall,0,9,1,0
GREEN,-L,3,10,0,0
BLUE,L5tall,6,15,0,0
RED,z5,3,1,0,1
YELLOW,z5,2,7,1,0
GREEN,L5tall,0,12,3,1
BLUE,z5,3,14,1,0
RED,chunky5,8,4,1,0
YELLOW,chunky5,5,5,0,0
GREEN,z5,5,8,2,0
BLUE,chunky5,5,11,0,0
RED,T5,9,7,1,0
YELLOW,C5,8,8,1,1
GREEN,chunky5,7,16,0,1
BLUE,T5,8,10,0,0
RED,C5,10,10,1,0
YELLOW,t4,5,10,2,0
GREEN,T5,9,13,0,0
BLUE,C5,8,18,0,0
RED,L5,11,2,0,0
YELLOW,L5,7,13,1,1
GREEN,L5,11,14,0,0
BLUE,L5,14,14,0,0
RED,M5,12,12,0,1
YELLOW,3corner,3,12,0,0
GREEN,M5,15,12,0,1
BLUE,M5,16,16,0,1
RED,X5,13,5,0,0
YELLOW,singleSquare,2,11,0,0
GREEN,X5,14,10,0,0
BLUE,tree5,17,11,1,0
RED,tree5,13,8,0,1
YELLOW,l4,1,13,3,0
GREEN,Z5,16,8,0,0
BLUE,Z5,18,8,0,0
RED,l4,16,6,0,0
GREEN,L4,19,11,3,0
BLUE,l4,19,4,3,0
RED,L4,0,2,1,0
GREEN,l4,18,14,3,0
BLUE,cube,17,1,0,0
RED,t4,3,4,0,0
GREEN,t4,17,18,2,0
BLUE,L4,19,16,1,1
RED,3corner,18,4,1,1
GREEN,line3,1,8,1,0
BLUE,twoPiece,12,15,3,0
RED,twoPiece,19,7,3,0
GREEN,twoPiece,0,5,3,0
BLUE,singleSquare,2,17,0,0
RED,singleSquare,2,6,0,0
GREEN,singleSquare,6,19,0,0
BLUE,3corner,0,16,1,0

Game 47 with players: R R AB_2 R
RED,line3,18,0,0,0
YELLOW,cube,1,0,0,1
GREEN,chunky5,1,18,3,0
BLUE,Z5,18,18,2,0
RED,3corner,16,2,2,1
YELLOW,C5,3,3,3,0
GREEN,X5,2,15,1,0
BLUE,X5,15,16,1,0
RED,z5,13,3,2,0
YELLOW,Z5,1,6,2,0
GREEN,line5,0,12,1,0
BLUE,singleSquare,14,18,0,0
RED,l4,10,4,0,0
YELLOW,l4,5,6,0,1
GREEN,-L,1,8,1,0
BLUE,tree5,16,12,1,0
RED,C5,7,4,3,1
YELLOW,twoPiece,3,8,3,0
GREEN,L5tall,3,10,0,0
BLUE,chunky5,12,15,1,0
RED,chunky5,9,1,3,1
YELLOW,singleSquare,7,7,3,0
GREEN,z5,3,17,1,0
BLUE,C5,10,12,1,0
RED,Z5,18,4,0,1
YELLOW,z4,9,8,2,1
GREEN,T5,4,12,0,0
BLUE,-L,10,18,1,1
RED,singleSquare,11,0,2,1
YELLOW,M5,12,8,3,0
GREEN,C5,6,14,1,0
BLUE,z4,9,16,2,0
RED,t4,5,2,1,0
YELLOW,t4,11,5,0,0
GREEN,L5,6,7,0,1
BLUE,t4,17,9,3,1
RED,line5,16,8,3,1
YELLOW,L5tall,14,10,2,0
GREEN,M5,6,18,2,1
BLUE,z5,19,13,3,0
RED,cube,15,11,0,1
YELLOW,3corner,4,0,3,0
GREEN,tree5,7,11,2,0
BLUE,3corner,16,19,1,1
RED,twoPiece,13,6,1,1
YELLOW,z5,14,5,2,0
GREEN,l4,8,6,0,0
BLUE,M5,9,9,0,1
RED,z4,18,11,2,1
YELLOW,chunky5,18,6,0,0
GREEN,Z5,5,4,1,1
BLUE,twoPiece,13,19,0,1
RED,L4,12,12,1,0
YELLOW,T5,11,3,2,0
GREEN,L4,9,14,0,1
BLUE,L4,6,16,2,1
RED,M5,13,8,1,0
YELLOW,tree5,13,0,0,1
GREEN,t4,8,19,2,0
GREEN,3corner,2,5,0,0
GREEN,cube,0,3,0,0
GREEN,twoPiece,9,17,0,0
GREEN,singleSquare,0,16,0,0

Game 48 with players: AB_1 R AB_2 AB_3
RED,L5tall,17,0,0,0
YELLOW,L5tall,1,1,2,1
GREEN,T5,1,19,2,1
BLUE,tree5,17,19,2,0
RED,-L,14,2,3,0
YELLOW,M5,4,2,0,1
GREEN,-L,3,16,1,0
BLUE,X5,14,18,2,1
RED,line5,10,1,0,0
YELLOW,L4,5,5,3,1
GREEN,line5,0,14,1,0
BLUE,line5,10,17,0,0
RED,z5,6,2,3,1
YELLOW,z5,7,7,3,0
GREEN,L5tall,1,9,3,0
BLUE,-L,6,15,2,1
RED,chunky5,8,5,1,0
YELLOW,z4,8,9,0,0
GREEN,z5,1,6,3,1
BLUE,L5tall,2,14,0,0
RED,T5,9,8,1,0
YELLOW,t4,5,10,3,1
GREEN,chunky5,3,9,1,0
BLUE,z5,4,12,3,1
RED,C5,10,11,1,0
YELLOW,l4,8,12,0,1
GREEN,C5,1,2,0,0
BLUE,chunky5,4,18,1,0
RED,L5,7,13,0,0
YELLOW,line5,12,9,0,0
GREEN,cube,2,12,0,0
BLUE,T5,13,14,0,0
RED,M5,9,15,0,1
YELLOW,twoPiece,15,7,3,1
GREEN,L4,4,5,3,0
BLUE,C5,15,12,1,0
RED,X5,7,18,0,0
YELLOW,T5,13,6,2,0
GREEN,twoPiece,5,3,0,0
BLUE,L5,12,10,0,0
RED,tree5,10,19,2,0
YELLOW,line3,17,9,0,0
GREEN,singleSquare,5,7,0,0
BLUE,M5,16,15,0,1
RED,Z5,11,4,0,0
YELLOW,singleSquare,15,5,2,0
BLUE,Z5,18,11,0,0
RED,l4,16,5,3,0
YELLOW,tree5,19,6,1,1
BLUE,l4,7,11,0,0
RED,cube,17,2,0,0
YELLOW,3corner,17,4,3,1
BLUE,cube,18,16,0,0
RED,L4,13,7,0,1
YELLOW,Z5,11,14,0,0
BLUE,3corner,8,14,0,0
RED,z4,13,12,0,1
YELLOW,L5,19,1,3,0
BLUE,singleSquare,6,19,0,0
RED,3corner,15,10,1,0
YELLOW,-L,10,6,2,1
RED,t4,17,12,1,1
RED,twoPiece,11,16,0,0
RED,singleSquare,5,19,0,0

Game 49 with players: AB_0 R AB_1 AB_0
RED,M5,18,1,1,0
YELLOW,3corner,1,0,3,0
GREEN,C5,0,18,1,0
BLUE,C5,18,18,0,1
RED,C5,15,3,0,1
YELLOW,l4,2,3,3,1
GREEN,T5,4,18,3,0
BLUE,Z5,16,16,2,1
RED,line5,11,2,0,0
YELLOW,line5,0,4,3,0
GREEN,line5,2,14,1,0
BLUE,line5,12,16,0,0
RED,-L,7,1,0,1
YELLOW,L5tall,5,1,0,1
GREEN,-L,1,10,0,0
BLUE,-L,8,14,2,1
RED,L5tall,4,3,0,0
YELLOW,twoPiece,3,6,2,1
GREEN,L5tall,1,7,0,0
BLUE,L5tall,4,13,0,0
RED,z5,5,6,2,0
YELLOW,z4,7,3,1,0
GREEN,z5,4,8,1,0
BLUE,z5,4,15,0,1
RED,chunky5,8,8,1,0
YELLOW,L4,10,1,2,0
GREEN,chunky5,5,12,2,1
BLUE,chunky5,5,18,1,0
RED,T5,6,10,2,0
YELLOW,line3,9,5,1,1
GREEN,L5,7,16,0,1
BLUE,T5,8,19,2,0
RED,L5,9,10,0,0
YELLOW,M5,11,8,0,0
GREEN,l4,0,13,3,0
BLUE,L5,10,12,0,0
RED,X5,3,11,0,0
YELLOW,z5,12,5,0,1
GREEN,singleSquare,6,19,0,0
BLUE,M5,13,11,2,0
RED,tree5,14,0,0,0
YELLOW,singleSquare,13,7,3,1
BLUE,X5,14,8,0,0
RED,Z5,16,6,1,0
YELLOW,t4,11,3,0,1
BLUE,tree5,11,18,0,1
RED,l4,1,13,3,0
BLUE,l4,13,14,0,0
RED,cube,16,8,0,0
BLUE,cube,16,12,0,0
RED,L4,15,11,3,0
BLUE,L4,17,7,0,1
RED,z4,18,10,0,1
BLUE,z4,7,11,1,0
RED,t4,10,5,1,0
BLUE,t4,19,5,1,1
RED,line3,13,13,0,0
BLUE,line3,7,8,1,0
RED,3corner,11,15,1,0
BLUE,3corner,8,5,0,1
RED,twoPiece,9,0,0,0
BLUE,twoPiece,5,4,0,0
RED,singleSquare,0,11,0,0
BLUE,singleSquare,2,17,0,0

Game 50 with players: AB_0 R AB_2 AB_2
RED,L5,17,0,0,0
YELLOW,cube,0,0,0,0
GREEN,chunky5,1,18,0,1
BLUE,tree5,18,19,2,1
RED,C5,16,4,3,0
YELLOW,line5,2,4,3,0
GREEN,-L,4,16,2,0
BLUE,L5tall,17,15,3,0
RED,line5,12,2,0,0
YELLOW,l4,1,9,1,0
GREEN,line5,2,14,1,0
BLUE,line5,13,13,0,0
RED,-L,8,1,0,1
YELLOW,X5,4,1,2,1
GREEN,L5tall,0,10,1,0
BLUE,-L,9,11,2,1
RED,L5tall,5,3,0,0
YELLOW,Z5,4,7,1,0
GREEN,z5,2,10,3,1
BLUE,z5,5,10,0,1
RED,z5,6,6,2,0
YELLOW,3corner,6,9,2,0
GREEN,T5,5,12,0,0
BLUE,chunky5,3,13,3,1
RED,chunky5,9,4,0,0
YELLOW,-L,8,7,1,1
GREEN,C5,6,18,0,0
BLUE,T5,6,15,0,0
RED,T5,11,7,1,0
YELLOW,singleSquare,6,2,2,1
GREEN,L5,8,15,0,0
BLUE,C5,11,9,2,0
RED,M5,13,9,0,1
YELLOW,line3,0,5,1,0
GREEN,M5,10,17,0,1
BLUE,L5,13,15,0,0
RED,X5,15,11,0,0
YELLOW,twoPiece,8,5,2,0
GREEN,tree5,8,13,2,0
BLUE,M5,14,18,0,1
RED,tree5,16,7,0,1
GREEN,X5,11,11,0,0
BLUE,X5,18,12,0,0
RED,Z5,18,9,1,0
GREEN,l4,12,14,0,0
BLUE,l4,19,15,3,0
RED,l4,11,0,0,0
GREEN,z4,12,18,0,1
BLUE,z4,4,8,0,1
RED,cube,12,4,0,0
GREEN,Z5,15,16,1,0
BLUE,line3,9,14,0,0
RED,L4,18,4,1,0
GREEN,twoPiece,13,12,0,0
BLUE,singleSquare,2,11,0,0
RED,3corner,3,6,1,0
GREEN,singleSquare,3,19,0,0
BLUE,cube,0,12,0,0
RED,twoPiece,15,0,3,0
RED,singleSquare,2,7,0,0
RED,line3,1,5,1,0

Game 51 with players: AB_2 AB_1 AB_1 R
RED,T5,19,1,1,1
YELLOW,chunky5,0,1,3,1
GREEN,C5,1,18,3,0
BLUE,twoPiece,18,19,0,0
RED,tree5,16,3,2,1
YELLOW,line5,4,3,0,1
GREEN,L5tall,3,15,0,0
BLUE,3corner,17,17,0,0
RED,line5,11,2,0,0
YELLOW,-L,1,5,0,1
GREEN,line5,1,12,1,0
BLUE,tree5,15,16,2,1
RED,-L,7,1,0,1
YELLOW,L5tall,1,8,2,1
GREEN,-L,3,9,1,1
BLUE,M5,15,13,3,0
RED,L5tall,3,1,0,0
YELLOW,z5,4,5,0,1
GREEN,z5,4,11,0,1
BLUE,C5,18,10,3,0
RED,z5,7,4,1,0
YELLOW,T5,5,8,1,0
GREEN,chunky5,3,18,1,0
BLUE,L5tall,10,15,0,0
RED,chunky5,8,8,1,0
YELLOW,C5,7,11,1,1
GREEN,T5,6,17,1,0
BLUE,chunky5,14,10,0,1
RED,C5,9,11,1,0
YELLOW,L5,8,13,0,0
GREEN,L5,7,13,0,1
BLUE,l4,15,8,0,1
RED,L5,10,4,0,0
YELLOW,M5,11,12,2,0
GREEN,M5,9,18,0,1
BLUE,X5,17,6,3,0
RED,M5,12,6,0,1
YELLOW,X5,12,9,0,0
GREEN,tree5,12,19,2,0
BLUE,Z5,18,13,3,0
RED,Z5,12,14,1,1
YELLOW,tree5,14,7,2,0
GREEN,l4,14,17,0,0
BLUE,singleSquare,16,19,3,1
RED,l4,10,0,0,0
YELLOW,Z5,14,4,1,1
GREEN,Z5,18,15,0,1
BLUE,cube,18,3,3,1
RED,cube,11,16,0,0
YELLOW,l4,3,0,0,0
GREEN,t4,2,7,2,0
BLUE,line3,14,18,2,1
RED,L4,15,0,0,0
YELLOW,L4,18,8,0,1
GREEN,L4,4,4,0,0
RED,twoPiece,0,3,0,0
YELLOW,z4,15,1,0,1
GREEN,line3,8,11,1,0
RED,singleSquare,1,0,0,0
YELLOW,t4,16,10,1,0
GREEN,z4,10,8,0,1
YELLOW,line3,12,1,0,0
GREEN,3corner,16,14,0,1
YELLOW,3corner,11,5,0,0
GREEN,twoPiece,0,5,3,0
YELLOW,twoPiece,17,0,0,0
GREEN,singleSquare,0,9,0,0
YELLOW,singleSquare,4,10,0,0
